Date,Temperature_High,Temperature_Low,Precipitation,Wind_Speed,Visibility,Weather_Condition
2024-11-16,29.9,13.1,0.02,24.4,9.5,Windy
2024-11-17,36.2,14.7,0.04,10.5,7.8,Clear
2024-11-18,33.3,15.6,0.0,8.2,9.9,Clear
2024-11-19,25.9,10.5,0.01,10.2,9.4,Clear
2024-11-20,44.2,29.1,0.0,11.9,9.9,Clear
2024-11-21,37.5,17.5,0.0,5.0,10.0,Clear
2024-11-22,38.8,15.0,0.0,14.9,10.0,Clear
2024-11-23,31.2,19.8,0.0,11.8,9.9,Clear
2024-11-24,39.7,22.4,0.0,13.7,9.9,Clear
2024-11-25,25.2,5.0,0.14,18.9,9.3,Clear
2024-11-26,23.0,5.9,0.13,21.3,9.7,Windy
2024-11-27,33.1,13.5,0.0,7.4,9.9,Clear
2024-11-28,41.9,22.2,0.0,7.6,9.8,Clear
2024-11-29,38.5,19.9,0.05,8.3,9.3,Clear
2024-11-30,49.5,38.1,0.03,15.5,9.7,Clear
2024-12-01,25.1,9.6,0.0,12.7,9.9,Clear
2024-12-02,9.2,-8.4,0.0,9.8,10.0,Clear
2024-12-03,0.2,-12.6,0.06,21.7,9.8,Windy
2024-12-04,19.7,7.8,0.0,1.1,9.9,Clear
2024-12-05,31.2,11.1,0.0,5.7,9.9,Clear
2024-12-06,25.1,9.9,0.03,14.5,9.5,Clear
2024-12-07,9.9,0.7,0.0,7.2,9.9,Clear
2024-12-08,29.4,15.7,0.0,4.7,9.8,Clear
2024-12-09,25.9,7.2,0.0,1.7,10.0,Clear
2024-12-10,14.3,5.7,0.02,3.0,9.8,Clear
2024-12-11,26.5,7.2,0.1,8.6,8.4,Clear
2024-12-12,16.9,6.2,0.22,1.6,9.3,Clear
2024-12-13,20.2,2.8,0.1,1.8,9.0,Clear
2024-12-14,17.5,0.6,0.73,25.5,8.0,Snow
2024-12-15,38.9,21.5,0.02,13.9,9.7,Clear
2024-12-16,33.1,11.4,0.0,4.3,9.9,Clear
2024-12-17,31.0,12.1,0.0,4.9,10.0,Clear
2024-12-18,18.5,18.2,0.0,28.7,10.0,Windy
2024-12-19,31.3,12.5,0.02,2.3,9.3,Clear
2024-12-20,48.5,34.0,0.0,8.5,9.5,Clear
2024-12-21,49.5,34.7,0.14,2.7,9.6,Clear
2024-12-22,16.7,4.5,0.0,3.4,9.7,Clear
2024-12-23,31.8,20.7,0.0,22.4,9.8,Windy
2024-12-24,27.6,13.7,0.13,5.0,9.1,Clear
2024-12-25,21.5,6.3,0.0,22.7,10.0,Windy
2024-12-26,34.6,21.1,0.0,1.0,9.7,Clear
2024-12-27,20.4,2.2,0.08,14.5,9.3,Clear
2024-12-28,27.6,15.5,0.0,9.2,9.3,Clear
2024-12-29,34.2,25.1,0.16,13.0,9.5,Clear
2024-12-30,37.3,24.8,0.02,12.0,9.4,Clear
2024-12-31,20.7,-3.3,0.24,9.8,9.4,Clear
